,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_1,calculate_annualized_volatility_2,calculate_avg_volatility_2_10,calculate_change_3,calculate_stdv_3_1,calculate_annualized_volatility_3,calculate_avg_volatility_3_15,calculate_change_4,calculate_stdv_4_1,calculate_annualized_volatility_4,calculate_avg_volatility_4_20,calculate_change_5,calculate_stdv_5_1,calculate_annualized_volatility_5,calculate_avg_volatility_5_30,calculate_change_6,calculate_stdv_6_7,calculate_annualized_volatility_6,calculate_avg_volatility_6_5,calculate_change_7,calculate_stdv_7_7,calculate_annualized_volatility_7,calculate_avg_volatility_7_10,calculate_change_8,calculate_stdv_8_22,calculate_annualized_volatility_8,calculate_avg_volatility_8_10,calculate_change_9,calculate_stdv_9_44,calculate_annualized_volatility_9,calculate_avg_volatility_9_10,calculate_change_10,calculate_stdv_10_84,calculate_annualized_volatility_10,calculate_avg_volatility_10_10
0,2017-11-17 09:15:00,310.0,369.0,307.0,343.9,133976021,2017-11-17 15:29:00,2017-11-17 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2017-11-20 09:15:00,344.7,358.9,344.0,355.0,14615772,2017-11-20 15:29:00,2017-11-20 09:15:00,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,0.0,0.0,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,,0.31766872037195293,,,
2,2017-11-21 09:15:00,356.4,418.9,352.5,386.9,42939456,2017-11-21 15:29:00,2017-11-21 09:15:00,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,0.0,0.0,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,,0.8604847223105133,,,
3,2017-11-22 09:15:00,388.0,408.0,386.9,394.0,15195868,2017-11-22 15:29:00,2017-11-22 09:15:00,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,0.0,0.0,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,,0.1818464759146669,,,
4,2017-11-23 09:15:00,390.0,392.0,371.1,375.2,12291157,2017-11-23 15:29:00,2017-11-23 09:15:00,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,0.0,0.0,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,,-0.48891692165864264,,,
5,2017-11-24 09:15:00,376.05,383.0,366.1,370.55,9437438,2017-11-24 15:29:00,2017-11-24 09:15:00,-0.12470828734701635,0.0,0.0,0.0,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,0.0,0.0,,-0.12470828734701635,,,,-0.12470828734701635,,,,-0.12470828734701635,,,,-0.12470828734701635,,,,-0.12470828734701635,,,
6,2017-11-27 09:15:00,371.0,384.5,371.0,381.0,3824804,2017-11-27 15:29:00,2017-11-27 09:15:00,0.27810986729332954,0.0,0.0,0.0,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.0,0.0,,0.27810986729332954,0.0,0.0,,0.27810986729332954,,,,0.27810986729332954,,,,0.27810986729332954,,,,0.27810986729332954,,,,0.27810986729332954,,,
7,2017-11-28 09:15:00,383.0,386.4,378.1,382.0,2407287,2017-11-28 15:29:00,2017-11-28 09:15:00,0.02621233479874287,0.0,0.0,0.0,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.0,0.0,,0.02621233479874287,0.38717483484210513,3.5485159756919447,,0.02621233479874287,0.38717483484210513,3.5485159756919447,,0.02621233479874287,,,,0.02621233479874287,,,,0.02621233479874287,,,
8,2017-11-29 09:15:00,382.4,384.7,376.1,379.8,1628611,2017-11-29 15:29:00,2017-11-29 09:15:00,-0.057758102283896676,0.0,0.0,0.0,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.0,0.0,,-0.057758102283896676,0.3862495140592203,3.5400352706325737,,-0.057758102283896676,0.3862495140592203,3.5400352706325737,,-0.057758102283896676,,,,-0.057758102283896676,,,,-0.057758102283896676,,,
9,2017-11-30 09:15:00,379.8,379.8,370.8,372.0,2531933,2017-11-30 15:29:00,2017-11-30 09:15:00,-0.20750944105038974,0.0,0.0,0.0,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.0,0.0,,-0.20750944105038974,0.23605545174289264,2.163483951637602,,-0.20750944105038974,0.23605545174289264,2.163483951637602,,-0.20750944105038974,,,,-0.20750944105038974,,,,-0.20750944105038974,,,
10,2017-12-01 09:15:00,373.7,379.55,368.0,373.0,1895806,2017-12-01 15:29:00,2017-12-01 09:15:00,0.02684565370668983,0.0,0.0,0.0,0.02684565370668983,0.0,0.0,0.0,0.02684565370668983,0.0,0.0,,0.02684565370668983,0.0,0.0,,0.02684565370668983,0.0,0.0,,0.02684565370668983,0.21937685928472306,2.0106221267878386,,0.02684565370668983,0.21937685928472306,2.0106221267878386,,0.02684565370668983,,,,0.02684565370668983,,,,0.02684565370668983,,,
11,2017-12-04 09:15:00,374.05,374.9,362.0,363.0,1317469,2017-12-04 15:29:00,2017-12-04 09:15:00,-0.27175585378964784,0.0,0.0,0.0,-0.27175585378964784,0.0,0.0,0.0,-0.27175585378964784,0.0,0.0,,-0.27175585378964784,0.0,0.0,,-0.27175585378964784,0.0,0.0,,-0.27175585378964784,0.16858321054769798,1.5450906464670076,2.561549594243393,-0.27175585378964784,0.16858321054769798,1.5450906464670076,,-0.27175585378964784,,,,-0.27175585378964784,,,,-0.27175585378964784,,,
12,2017-12-05 09:15:00,361.0,365.9,357.15,362.1,1803337,2017-12-05 15:29:00,2017-12-05 09:15:00,-0.024824174932551957,0.0,0.0,0.0,-0.024824174932551957,0.0,0.0,0.0,-0.024824174932551957,0.0,0.0,,-0.024824174932551957,0.0,0.0,,-0.024824174932551957,0.0,0.0,,-0.024824174932551957,0.16562205176305303,1.5179511779161696,2.1554366346882383,-0.024824174932551957,0.16562205176305303,1.5179511779161696,,-0.024824174932551957,,,,-0.024824174932551957,,,,-0.024824174932551957,,,
13,2017-12-06 09:15:00,360.9,371.7,358.55,370.0,3330247,2017-12-06 15:29:00,2017-12-06 09:15:00,0.2158258886667453,0.0,0.0,0.0,0.2158258886667453,0.0,0.0,0.0,0.2158258886667453,0.0,0.0,,0.2158258886667453,0.0,0.0,,0.2158258886667453,0.0,0.0,,0.2158258886667453,0.14956658158216757,1.3708003630721417,1.7215896531761519,0.2158258886667453,0.14956658158216757,1.3708003630721417,,0.2158258886667453,,,,0.2158258886667453,,,,0.2158258886667453,,,
