,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_1,calculate_annualized_volatility_2,calculate_avg_volatility_2_10,calculate_change_3,calculate_stdv_3_1,calculate_annualized_volatility_3,calculate_avg_volatility_3_15,calculate_change_4,calculate_stdv_4_1,calculate_annualized_volatility_4,calculate_avg_volatility_4_20,calculate_change_5,calculate_stdv_5_1,calculate_annualized_volatility_5,calculate_avg_volatility_5_30,calculate_change_6,calculate_stdv_6_5,calculate_annualized_volatility_6,calculate_avg_volatility_6_5,calculate_change_7,calculate_stdv_7_5,calculate_annualized_volatility_7,calculate_avg_volatility_7_10,calculate_change_8,calculate_stdv_8_5,calculate_annualized_volatility_8,calculate_avg_volatility_8_15,calculate_change_9,calculate_stdv_9_5,calculate_annualized_volatility_9,calculate_avg_volatility_9_20,calculate_change_10,calculate_stdv_10_5,calculate_annualized_volatility_10,calculate_avg_volatility_10_30,calculate_change_11,calculate_stdv_11_22,calculate_annualized_volatility_11,calculate_avg_volatility_11_5,calculate_change_12,calculate_stdv_12_22,calculate_annualized_volatility_12,calculate_avg_volatility_12_10,calculate_change_13,calculate_stdv_13_66,calculate_annualized_volatility_13,calculate_avg_volatility_13_10,calculate_change_14,calculate_stdv_14_132,calculate_annualized_volatility_14,calculate_avg_volatility_14_10,calculate_change_15,calculate_stdv_15_252,calculate_annualized_volatility_15,calculate_avg_volatility_15_10
0,2013-01-01 09:15:00,844.35,846.6,839.1,840.6,1556625,2013-01-01 15:29:00,2013-01-01 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2013-01-02 09:15:00,844.05,856.0,842.55,844.0,3068585,2013-01-02 15:29:00,2013-01-02 09:15:00,0.04036572024940703,0.0,0.0,,0.04036572024940703,0.0,0.0,,0.04036572024940703,0.0,0.0,,0.04036572024940703,0.0,0.0,,0.04036572024940703,0.0,0.0,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,,0.04036572024940703,,,
2,2013-01-03 09:15:00,848.55,862.0,844.6,860.1,3943088,2013-01-03 15:29:00,2013-01-03 09:15:00,0.18896166961476665,0.0,0.0,,0.18896166961476665,0.0,0.0,,0.18896166961476665,0.0,0.0,,0.18896166961476665,0.0,0.0,,0.18896166961476665,0.0,0.0,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,,0.18896166961476665,,,
3,2013-01-04 09:15:00,861.0,864.6,853.55,862.15,3018327,2013-01-04 15:29:00,2013-01-04 09:15:00,0.02380607888706736,0.0,0.0,,0.02380607888706736,0.0,0.0,,0.02380607888706736,0.0,0.0,,0.02380607888706736,0.0,0.0,,0.02380607888706736,0.0,0.0,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,,0.02380607888706736,,,
4,2013-01-07 09:15:00,865.7,871.0,851.9,852.0,3478984,2013-01-07 15:29:00,2013-01-07 09:15:00,-0.11842742616824824,0.0,0.0,,-0.11842742616824824,0.0,0.0,,-0.11842742616824824,0.0,0.0,,-0.11842742616824824,0.0,0.0,,-0.11842742616824824,0.0,0.0,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,,-0.11842742616824824,,,
5,2013-01-08 09:15:00,855.1,858.1,847.9,849.2,3189204,2013-01-08 15:29:00,2013-01-08 09:15:00,-0.03291797000214659,0.0,0.0,0.0,-0.03291797000214659,0.0,0.0,,-0.03291797000214659,0.0,0.0,,-0.03291797000214659,0.0,0.0,,-0.03291797000214659,0.0,0.0,,-0.03291797000214659,0.10093475023081423,1.6022894865309225,,-0.03291797000214659,0.10093475023081423,1.6022894865309225,,-0.03291797000214659,0.10093475023081423,1.6022894865309225,,-0.03291797000214659,0.10093475023081423,1.6022894865309225,,-0.03291797000214659,0.10093475023081423,1.6022894865309225,,-0.03291797000214659,,,,-0.03291797000214659,,,,-0.03291797000214659,,,,-0.03291797000214659,,,,-0.03291797000214659,,,
6,2013-01-09 09:15:00,852.0,859.85,848.65,854.6,3889808,2013-01-09 15:29:00,2013-01-09 09:15:00,0.06338793380823547,0.0,0.0,0.0,0.06338793380823547,0.0,0.0,,0.06338793380823547,0.0,0.0,,0.06338793380823547,0.0,0.0,,0.06338793380823547,0.0,0.0,,0.06338793380823547,0.1022588858150717,1.6233094872793814,,0.06338793380823547,0.1022588858150717,1.6233094872793814,,0.06338793380823547,0.1022588858150717,1.6233094872793814,,0.06338793380823547,0.1022588858150717,1.6233094872793814,,0.06338793380823547,0.1022588858150717,1.6233094872793814,,0.06338793380823547,,,,0.06338793380823547,,,,0.06338793380823547,,,,0.06338793380823547,,,,0.06338793380823547,,,
7,2013-01-10 09:15:00,857.75,858.95,847.0,848.15,2107800,2013-01-10 15:29:00,2013-01-10 09:15:00,-0.07576016268192722,0.0,0.0,0.0,-0.07576016268192722,0.0,0.0,,-0.07576016268192722,0.0,0.0,,-0.07576016268192722,0.0,0.0,,-0.07576016268192722,0.0,0.0,,-0.07576016268192722,0.06560177080282995,1.0413958266584766,,-0.07576016268192722,0.06560177080282995,1.0413958266584766,,-0.07576016268192722,0.06560177080282995,1.0413958266584766,,-0.07576016268192722,0.06560177080282995,1.0413958266584766,,-0.07576016268192722,0.06560177080282995,1.0413958266584766,,-0.07576016268192722,,,,-0.07576016268192722,,,,-0.07576016268192722,,,,-0.07576016268192722,,,,-0.07576016268192722,,,
8,2013-01-11 09:15:00,852.5,853.0,836.25,838.2,1832903,2013-01-11 15:29:00,2013-01-11 09:15:00,-0.11800771450760647,0.0,0.0,0.0,-0.11800771450760647,0.0,0.0,,-0.11800771450760647,0.0,0.0,,-0.11800771450760647,0.0,0.0,,-0.11800771450760647,0.0,0.0,,-0.11800771450760647,0.06770268490122504,1.074746804040054,,-0.11800771450760647,0.06770268490122504,1.074746804040054,,-0.11800771450760647,0.06770268490122504,1.074746804040054,,-0.11800771450760647,0.06770268490122504,1.074746804040054,,-0.11800771450760647,0.06770268490122504,1.074746804040054,,-0.11800771450760647,,,,-0.11800771450760647,,,,-0.11800771450760647,,,,-0.11800771450760647,,,,-0.11800771450760647,,,
9,2013-01-14 09:15:00,842.2,853.0,839.0,850.0,1601785,2013-01-14 15:29:00,2013-01-14 09:15:00,0.13979613993390974,0.0,0.0,0.0,0.13979613993390974,0.0,0.0,,0.13979613993390974,0.0,0.0,,0.13979613993390974,0.0,0.0,,0.13979613993390974,0.0,0.0,,0.13979613993390974,0.09402078483378758,1.4925336884478917,1.3668550585913453,0.13979613993390974,0.09402078483378758,1.4925336884478917,,0.13979613993390974,0.09402078483378758,1.4925336884478917,,0.13979613993390974,0.09402078483378758,1.4925336884478917,,0.13979613993390974,0.09402078483378758,1.4925336884478917,,0.13979613993390974,,,,0.13979613993390974,,,,0.13979613993390974,,,,0.13979613993390974,,,,0.13979613993390974,,,
