,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_5,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_5,calculate_annualized_volatility_2,calculate_avg_volatility_2_10,calculate_change_3,calculate_stdv_3_5,calculate_annualized_volatility_3,calculate_avg_volatility_3_15,calculate_change_4,calculate_stdv_4_5,calculate_annualized_volatility_4,calculate_avg_volatility_4_20,calculate_change_5,calculate_stdv_5_5,calculate_annualized_volatility_5,calculate_avg_volatility_5_30,calculate_change_6,calculate_stdv_6_10,calculate_annualized_volatility_6,calculate_avg_volatility_6_5,calculate_change_7,calculate_stdv_7_10,calculate_annualized_volatility_7,calculate_avg_volatility_7_10,calculate_change_8,calculate_stdv_8_10,calculate_annualized_volatility_8,calculate_avg_volatility_8_15,calculate_change_9,calculate_stdv_9_10,calculate_annualized_volatility_9,calculate_avg_volatility_9_20,calculate_change_10,calculate_stdv_10_10,calculate_annualized_volatility_10,calculate_avg_volatility_10_30,calculate_change_11,calculate_stdv_11_44,calculate_annualized_volatility_11,calculate_avg_volatility_11_5,calculate_change_12,calculate_stdv_12_44,calculate_annualized_volatility_12,calculate_avg_volatility_12_10,calculate_change_13,calculate_stdv_13_132,calculate_annualized_volatility_13,calculate_avg_volatility_13_10,calculate_change_14,calculate_stdv_14_264,calculate_annualized_volatility_14,calculate_avg_volatility_14_10,calculate_change_15,calculate_stdv_15_504,calculate_annualized_volatility_15,calculate_avg_volatility_15_10
0,2018-03-27 09:15:00,487.35,488.25,455.0,483.65,47374321,2018-03-27 13:14:00,2018-03-27 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2018-03-27 13:15:00,483.65,498.5,467.6,470.0,23196205,2018-03-27 15:29:00,2018-03-27 13:15:00,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,,-0.28628809924451654,,,
2,2018-03-28 09:15:00,463.85,478.9,463.0,469.5,7416514,2018-03-28 13:14:00,2018-03-28 09:15:00,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,,-0.010643960557867014,,,
3,2018-03-28 13:15:00,469.7,474.4,467.05,470.0,4622655,2018-03-28 15:29:00,2018-03-28 13:15:00,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,,0.010643960557867229,,,
4,2018-04-02 09:15:00,474.9,485.0,472.0,477.9,2860784,2018-04-02 13:14:00,2018-04-02 09:15:00,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,,0.16668810880008195,,,
5,2018-04-02 13:15:00,477.9,483.95,474.4,477.15,2372920,2018-04-02 15:29:00,2018-04-02 13:15:00,-0.015705987208497415,0.14598460582785522,3.27734627250646,,-0.015705987208497415,0.14598460582785522,3.27734627250646,,-0.015705987208497415,0.14598460582785522,3.27734627250646,,-0.015705987208497415,0.14598460582785522,3.27734627250646,,-0.015705987208497415,0.14598460582785522,3.27734627250646,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,,-0.015705987208497415,,,
6,2018-04-03 09:15:00,474.0,479.95,469.15,477.5,1270999,2018-04-03 13:14:00,2018-04-03 09:15:00,0.0073325305752221836,0.0682630963680281,1.5325027126169626,,0.0073325305752221836,0.0682630963680281,1.5325027126169626,,0.0073325305752221836,0.0682630963680281,1.5325027126169626,,0.0073325305752221836,0.0682630963680281,1.5325027126169626,,0.0073325305752221836,0.0682630963680281,1.5325027126169626,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,,0.0073325305752221836,,,
7,2018-04-03 13:15:00,477.5,485.9,476.1,484.0,1518803,2018-04-03 15:29:00,2018-04-03 13:15:00,0.13520746795846683,0.07480150000454094,1.6792895102025698,,0.13520746795846683,0.07480150000454094,1.6792895102025698,,0.13520746795846683,0.07480150000454094,1.6792895102025698,,0.13520746795846683,0.07480150000454094,1.6792895102025698,,0.13520746795846683,0.07480150000454094,1.6792895102025698,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,,0.13520746795846683,,,
8,2018-04-04 09:15:00,484.6,488.7,478.0,483.8,1375076,2018-04-04 13:14:00,2018-04-04 09:15:00,-0.004133085407048146,0.07698611401788058,1.7283339731641425,,-0.004133085407048146,0.07698611401788058,1.7283339731641425,,-0.004133085407048146,0.07698611401788058,1.7283339731641425,,-0.004133085407048146,0.07698611401788058,1.7283339731641425,,-0.004133085407048146,0.07698611401788058,1.7283339731641425,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,,-0.004133085407048146,,,
9,2018-04-04 13:15:00,483.8,488.8,480.0,485.65,1082079,2018-04-04 15:29:00,2018-04-04 13:15:00,0.0381660167241262,0.0545519862353771,1.2246890535647348,1.8884323044109739,0.0381660167241262,0.0545519862353771,1.2246890535647348,,0.0381660167241262,0.0545519862353771,1.2246890535647348,,0.0381660167241262,0.0545519862353771,1.2246890535647348,,0.0381660167241262,0.0545519862353771,1.2246890535647348,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,,0.0381660167241262,,,
