,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_1,calculate_annualized_volatility_2,calculate_avg_volatility_2_10,calculate_change_3,calculate_stdv_3_1,calculate_annualized_volatility_3,calculate_avg_volatility_3_15,calculate_change_4,calculate_stdv_4_1,calculate_annualized_volatility_4,calculate_avg_volatility_4_20,calculate_change_5,calculate_stdv_5_1,calculate_annualized_volatility_5,calculate_avg_volatility_5_30,calculate_change_6,calculate_stdv_6_7,calculate_annualized_volatility_6,calculate_avg_volatility_6_5,calculate_change_7,calculate_stdv_7_7,calculate_annualized_volatility_7,calculate_avg_volatility_7_10,calculate_change_8,calculate_stdv_8_22,calculate_annualized_volatility_8,calculate_avg_volatility_8_10,calculate_change_9,calculate_stdv_9_44,calculate_annualized_volatility_9,calculate_avg_volatility_9_10,calculate_change_10,calculate_stdv_10_84,calculate_annualized_volatility_10,calculate_avg_volatility_10_10
0,2016-07-21 09:15:00,667.0,710.0,666.0,696.95,11815615,2016-07-21 15:29:00,2016-07-21 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2016-07-22 09:15:00,700.0,708.7,696.2,697.3,819283,2016-07-22 15:29:00,2016-07-22 09:15:00,0.005020620510696287,0.0,0.0,,0.005020620510696287,0.0,0.0,,0.005020620510696287,0.0,0.0,,0.005020620510696287,0.0,0.0,,0.005020620510696287,0.0,0.0,,0.005020620510696287,,,,0.005020620510696287,,,,0.005020620510696287,,,,0.005020620510696287,,,,0.005020620510696287,,,
2,2016-07-25 09:15:00,701.0,701.0,692.0,693.8,258099,2016-07-25 15:29:00,2016-07-25 09:15:00,-0.05031999691315705,0.0,0.0,,-0.05031999691315705,0.0,0.0,,-0.05031999691315705,0.0,0.0,,-0.05031999691315705,0.0,0.0,,-0.05031999691315705,0.0,0.0,,-0.05031999691315705,,,,-0.05031999691315705,,,,-0.05031999691315705,,,,-0.05031999691315705,,,,-0.05031999691315705,,,
3,2016-07-26 09:15:00,694.9,701.5,690.0,692.55,311873,2016-07-26 15:29:00,2016-07-26 09:15:00,-0.018032969145417667,0.0,0.0,,-0.018032969145417667,0.0,0.0,,-0.018032969145417667,0.0,0.0,,-0.018032969145417667,0.0,0.0,,-0.018032969145417667,0.0,0.0,,-0.018032969145417667,,,,-0.018032969145417667,,,,-0.018032969145417667,,,,-0.018032969145417667,,,,-0.018032969145417667,,,
4,2016-07-27 09:15:00,692.1,697.65,687.05,689.15,166968,2016-07-27 15:29:00,2016-07-27 09:15:00,-0.049214834806597135,0.0,0.0,,-0.049214834806597135,0.0,0.0,,-0.049214834806597135,0.0,0.0,,-0.049214834806597135,0.0,0.0,,-0.049214834806597135,0.0,0.0,,-0.049214834806597135,,,,-0.049214834806597135,,,,-0.049214834806597135,,,,-0.049214834806597135,,,,-0.049214834806597135,,,
5,2016-07-28 09:15:00,691.6,697.0,677.85,679.4,371665,2016-07-28 15:29:00,2016-07-28 09:15:00,-0.14248898413964323,0.0,0.0,0.0,-0.14248898413964323,0.0,0.0,,-0.14248898413964323,0.0,0.0,,-0.14248898413964323,0.0,0.0,,-0.14248898413964323,0.0,0.0,,-0.14248898413964323,,,,-0.14248898413964323,,,,-0.14248898413964323,,,,-0.14248898413964323,,,,-0.14248898413964323,,,
6,2016-07-29 09:15:00,690.0,700.0,685.0,693.2,725551,2016-07-29 15:29:00,2016-07-29 09:15:00,0.20108502114967566,0.0,0.0,0.0,0.20108502114967566,0.0,0.0,,0.20108502114967566,0.0,0.0,,0.20108502114967566,0.0,0.0,,0.20108502114967566,0.0,0.0,,0.20108502114967566,,,,0.20108502114967566,,,,0.20108502114967566,,,,0.20108502114967566,,,,0.20108502114967566,,,
7,2016-08-01 09:15:00,694.85,696.25,682.6,684.95,345654,2016-08-01 15:29:00,2016-08-01 09:15:00,-0.11972714944052454,0.0,0.0,0.0,-0.11972714944052454,0.0,0.0,,-0.11972714944052454,0.0,0.0,,-0.11972714944052454,0.0,0.0,,-0.11972714944052454,0.0,0.0,,-0.11972714944052454,0.10424443740428076,0.9554160503664049,,-0.11972714944052454,0.10424443740428076,0.9554160503664049,,-0.11972714944052454,,,,-0.11972714944052454,,,,-0.11972714944052454,,,
8,2016-08-02 09:15:00,685.05,690.0,682.5,683.5,267182,2016-08-02 15:29:00,2016-08-02 09:15:00,-0.021191867333943078,0.0,0.0,0.0,-0.021191867333943078,0.0,0.0,,-0.021191867333943078,0.0,0.0,,-0.021191867333943078,0.0,0.0,,-0.021191867333943078,0.0,0.0,,-0.021191867333943078,0.10357421466563135,0.9492733575017219,,-0.021191867333943078,0.10357421466563135,0.9492733575017219,,-0.021191867333943078,,,,-0.021191867333943078,,,,-0.021191867333943078,,,
9,2016-08-03 09:15:00,685.0,688.0,677.7,680.0,115825,2016-08-03 15:29:00,2016-08-03 09:15:00,-0.05133857993851822,0.0,0.0,0.0,-0.05133857993851822,0.0,0.0,,-0.05133857993851822,0.0,0.0,,-0.05133857993851822,0.0,0.0,,-0.05133857993851822,0.0,0.0,,-0.05133857993851822,0.10360539983941089,0.949559174340532,,-0.05133857993851822,0.10360539983941089,0.949559174340532,,-0.05133857993851822,,,,-0.05133857993851822,,,,-0.05133857993851822,,,
10,2016-08-04 09:15:00,682.05,684.0,679.1,681.5,134159,2016-08-04 15:29:00,2016-08-04 09:15:00,0.022034529664349135,0.0,0.0,0.0,0.022034529664349135,0.0,0.0,0.0,0.022034529664349135,0.0,0.0,,0.022034529664349135,0.0,0.0,,0.022034529664349135,0.0,0.0,,0.022034529664349135,0.10513224514430157,0.963552942708831,,0.022034529664349135,0.10513224514430157,0.963552942708831,,0.022034529664349135,,,,0.022034529664349135,,,,0.022034529664349135,,,
11,2016-08-05 09:15:00,681.95,715.0,681.5,696.1,590764,2016-08-05 15:29:00,2016-08-05 09:15:00,0.21197077038033485,0.0,0.0,0.0,0.21197077038033485,0.0,0.0,0.0,0.21197077038033485,0.0,0.0,,0.21197077038033485,0.0,0.0,,0.21197077038033485,0.0,0.0,,0.21197077038033485,0.13209106718397373,1.210634627996114,1.0056872305827207,0.21197077038033485,0.13209106718397373,1.210634627996114,,0.21197077038033485,,,,0.21197077038033485,,,,0.21197077038033485,,,
